" ","  "
"שם לקוח","כתובת"
" "," "
"צביקה וינשטוק","16 יסמין הוד השרון"
" ","  "
"קוד מונה","מספר מונה"
"05/07/2024","04:15",.217
"05/07/2024","04:30",.2
"05/07/2024","04:45",.206
"05/07/2024","05:00",.2
"05/07/2024","05:15",.256
"05/07/2024","05:30",.214
"05/07/2024","05:45",.181
"05/07/2024","06:00",.203
"05/07/2024","06:15",.226
"05/07/2024","06:30",.215
"05/07/2024","06:45",.226
"05/07/2024","07:00",.258
"05/07/2024","07:15",.229
"05/07/2024","07:30",.236
"05/07/2024","07:45",.254
"05/07/2024","08:00",.277
"05/07/2024","08:15",.349
"05/07/2024","08:30",.567
"05/07/2024","08:45",.072
"05/07/2024","09:00",.059
"05/07/2024","09:15",.058
"05/07/2024","09:30",.05
"05/07/2024","09:45",.047
"05/07/2024","10:00",.053
"05/07/2024","10:15",.047
"05/07/2024","10:30",.049
"05/07/2024","10:45",.049
"05/07/2024","11:00",.383
"05/07/2024","11:15",.719
"05/07/2024","11:30",.735
"05/07/2024","11:45",.743
"05/07/2024","12:00",.749
"05/07/2024","12:15",.759
"05/07/2024","12:30",.792
"05/07/2024","12:45",1.073
"05/07/2024","13:00",1.076
"05/07/2024","13:15",.806
"05/07/2024","13:30",.684
"05/07/2024","13:45",.394
"05/07/2024","14:00",.764
"05/07/2024","14:15",.761
"05/07/2024","14:30",.765
"05/07/2024","14:45",.759
"05/07/2024","15:00",.987
"05/07/2024","15:15",.985
"05/07/2024","15:30",.977
"05/07/2024","15:45",.975
"05/07/2024","16:00",.968
"05/07/2024","16:15",.701
"05/07/2024","16:30",.314
"05/07/2024","16:45",.32
"05/07/2024","17:00",.283
"05/07/2024","17:15",.276
"05/07/2024","17:30",.313
"05/07/2024","17:45",.127
"05/07/2024","18:00",.122
"05/07/2024","18:15",.12
"05/07/2024","18:30",.118
"05/07/2024","18:45",.122
"05/07/2024","19:00",.116
"05/07/2024","19:15",.112
"05/07/2024","19:30",.114
"05/07/2024","19:45",.134
"05/07/2024","20:00",.157
"05/07/2024","20:15",.142
"05/07/2024","20:30",.152
"05/07/2024","20:45",.138
"05/07/2024","21:00",.148
"05/07/2024","21:15",.137
"05/07/2024","21:30",.136
"05/07/2024","21:45",.152
"05/07/2024","22:00",.138
"05/07/2024","22:15",.144
"05/07/2024","22:30",.126
"05/07/2024","22:45",.143
"05/07/2024","23:00",.141
"05/07/2024","23:15",.127
"05/07/2024","23:30",.148
"05/07/2024","23:45",.152
"06/07/2024","00:00",.154
"06/07/2024","00:15",.286
"06/07/2024","00:30",.289
"06/07/2024","00:45",.276
"06/07/2024","01:00",.28
"06/07/2024","01:15",.263
"06/07/2024","01:30",.272
"06/07/2024","01:45",.263
"06/07/2024","02:00",.239
"06/07/2024","02:15",.246
"06/07/2024","02:30",.241
"06/07/2024","02:45",.242
"06/07/2024","03:00",.244
"06/07/2024","03:15",.326
"06/07/2024","03:30",.236
"06/07/2024","03:45",.231
"06/07/2024","04:00",.238
"06/07/2024","04:15",.243
"06/07/2024","04:30",.237
"06/07/2024","04:45",.235
"06/07/2024","05:00",.241
"06/07/2024","05:15",.237
"06/07/2024","05:30",.261
"06/07/2024","05:45",.262
"06/07/2024","06:00",.223
"06/07/2024","06:15",.238
"06/07/2024","06:30",.231
"06/07/2024","06:45",.239
"06/07/2024","07:00",.296
"06/07/2024","07:15",.235
"06/07/2024","07:30",.242
"06/07/2024","07:45",.239
"06/07/2024","08:00",.242
"06/07/2024","08:15",.27
"06/07/2024","08:30",.268
"06/07/2024","08:45",.278
"06/07/2024","09:00",.33
"06/07/2024","09:15",.407
"06/07/2024","09:30",.933
"06/07/2024","09:45",.693
"06/07/2024","10:00",.606
"06/07/2024","10:15",1.066
"06/07/2024","10:30",1.225
"06/07/2024","10:45",1.208
"06/07/2024","11:00",.8
"06/07/2024","11:15",.498
"06/07/2024","11:30",.391
"06/07/2024","11:45",.716
"06/07/2024","12:00",.741
"06/07/2024","12:15",.101
"06/07/2024","12:30",.053
"06/07/2024","12:45",.058
"06/07/2024","13:00",.057
"06/07/2024","13:15",.052
"06/07/2024","13:30",.053
"06/07/2024","13:45",.047
"06/07/2024","14:00",.047
"06/07/2024","14:15",.054
"06/07/2024","14:30",.053
"06/07/2024","14:45",.324
"06/07/2024","15:00",.744
"06/07/2024","15:15",.769
"06/07/2024","15:30",.751
"06/07/2024","15:45",.745
"06/07/2024","16:00",.759
"06/07/2024","16:15",.755
"06/07/2024","16:30",.738
"06/07/2024","16:45",.702
"06/07/2024","17:00",.82
"06/07/2024","17:15",.721
"06/07/2024","17:30",.706
"06/07/2024","17:45",.876
"06/07/2024","18:00",.971
"06/07/2024","18:15",.954
"06/07/2024","18:30",.83
"06/07/2024","18:45",.068
"06/07/2024","19:00",.073
"06/07/2024","19:15",.066
"06/07/2024","19:30",.075
"06/07/2024","19:45",.083
"06/07/2024","20:00",.085
"06/07/2024","20:15",.086
"06/07/2024","20:30",.078
"06/07/2024","20:45",.088
"06/07/2024","21:00",.083
"06/07/2024","21:15",.083
"06/07/2024","21:30",.074
"06/07/2024","21:45",.131
"06/07/2024","22:00",.941
"06/07/2024","22:15",1.644
"06/07/2024","22:30",1.612
"06/07/2024","22:45",1.804
"06/07/2024","23:00",1.543
"06/07/2024","23:15",1.148
"06/07/2024","23:30",.864
"06/07/2024","23:45",.853
"07/07/2024","00:00",.786
"07/07/2024","00:15",.852
"07/07/2024","00:30",.874
"07/07/2024","00:45",.277
"07/07/2024","01:00",.28
"07/07/2024","01:15",.277
"07/07/2024","01:30",.275
"07/07/2024","01:45",.272
"07/07/2024","02:00",.33
"07/07/2024","02:15",.236
"07/07/2024","02:30",.238
"07/07/2024","02:45",.233
"07/07/2024","03:00",.235
"07/07/2024","03:15",.234
"07/07/2024","03:30",.255
"07/07/2024","03:45",.264
"07/07/2024","04:00",.239
"07/07/2024","04:15",.231
"07/07/2024","04:30",.237
"07/07/2024","04:45",.231
"07/07/2024","05:00",.23
"07/07/2024","05:15",.236
"07/07/2024","05:30",.23
"07/07/2024","05:45",.228
"07/07/2024","06:00",.235
"07/07/2024","06:15",.23
"07/07/2024","06:30",.235
"07/07/2024","06:45",.313
"07/07/2024","07:00",.25
"07/07/2024","07:15",.248
"07/07/2024","07:30",.261
"07/07/2024","07:45",.3
"07/07/2024","08:00",.336
"07/07/2024","08:15",.569
"07/07/2024","08:30",.308
"07/07/2024","08:45",.141
"07/07/2024","09:00",.336
"07/07/2024","09:15",.549
"07/07/2024","09:30",.541
"07/07/2024","09:45",.528
"07/07/2024","10:00",.539
"07/07/2024","10:15",.314
"07/07/2024","10:30",.276
"07/07/2024","10:45",.284
"07/07/2024","11:00",.278
"07/07/2024","11:15",.299
"07/07/2024","11:30",.295
"07/07/2024","11:45",.289
"07/07/2024","12:00",.288
"07/07/2024","12:15",.288
"07/07/2024","12:30",.281
"07/07/2024","12:45",.284
"07/07/2024","13:00",.187
"07/07/2024","13:15",.094
"07/07/2024","13:30",.22
"07/07/2024","13:45",.289
"07/07/2024","14:00",.285
"07/07/2024","14:15",.291
"07/07/2024","14:30",.287
"07/07/2024","14:45",.29
"07/07/2024","15:00",.284
"07/07/2024","15:15",.287
"07/07/2024","15:30",.278
"07/07/2024","15:45",.082
"07/07/2024","16:00",.056
"07/07/2024","16:15",.062
"07/07/2024","16:30",.21
"07/07/2024","16:45",.611
"07/07/2024","17:00",.291
"07/07/2024","17:15",.286
"07/07/2024","17:30",.29
"07/07/2024","17:45",.267
"07/07/2024","18:00",.067
"07/07/2024","18:15",.06
"07/07/2024","18:30",.185
"07/07/2024","18:45",.749
"07/07/2024","19:00",.879
"07/07/2024","19:15",.982
"07/07/2024","19:30",1.064
"07/07/2024","19:45",1.057
"07/07/2024","20:00",1.101
"07/07/2024","20:15",.936
"07/07/2024","20:30",.882
"07/07/2024","20:45",.892
"07/07/2024","21:00",.88
"07/07/2024","21:15",.849
"07/07/2024","21:30",.852
"07/07/2024","21:45",.874
"07/07/2024","22:00",.866
"07/07/2024","22:15",.537
"07/07/2024","22:30",.198
"07/07/2024","22:45",.196
"07/07/2024","23:00",.349
"07/07/2024","23:15",.506
"07/07/2024","23:30",.5
"07/07/2024","23:45",.492
"08/07/2024","00:00",.426
"08/07/2024","00:15",.278
"08/07/2024","00:30",.275
"08/07/2024","00:45",.271
"08/07/2024","01:00",.266
"08/07/2024","01:15",.27
"08/07/2024","01:30",.278
"08/07/2024","01:45",.272
"08/07/2024","02:00",.234
"08/07/2024","02:15",.244
"08/07/2024","02:30",.237
"08/07/2024","02:45",.234
"08/07/2024","03:00",.244
"08/07/2024","03:15",.322
"08/07/2024","03:30",.238
"08/07/2024","03:45",.234
"08/07/2024","04:00",.237
"08/07/2024","04:15",.236
"08/07/2024","04:30",.234
"08/07/2024","04:45",.236
"08/07/2024","05:00",.228
"08/07/2024","05:15",.241
"08/07/2024","05:30",.229
"08/07/2024","05:45",.221
"08/07/2024","06:00",.228
"08/07/2024","06:15",.216
"08/07/2024","06:30",.231
"08/07/2024","06:45",.22
"08/07/2024","07:00",.29
"08/07/2024","07:15",.23
"08/07/2024","07:30",.225
"08/07/2024","07:45",.237
"08/07/2024","08:00",.284
"08/07/2024","08:15",.47
"08/07/2024","08:30",.651
"08/07/2024","08:45",.691
"08/07/2024","09:00",.692
"08/07/2024","09:15",.585
"08/07/2024","09:30",.705
"08/07/2024","09:45",.268
"08/07/2024","10:00",.547
"08/07/2024","10:15",.321
"08/07/2024","10:30",.314
"08/07/2024","10:45",.318
"08/07/2024","11:00",.313
"08/07/2024","11:15",.32
"08/07/2024","11:30",.323
"08/07/2024","11:45",.295
"08/07/2024","12:00",.099
"08/07/2024","12:15",.072
"08/07/2024","12:30",.075
"08/07/2024","12:45",.722
"08/07/2024","13:00",.481
"08/07/2024","13:15",.623
"08/07/2024","13:30",.354
"08/07/2024","13:45",.297
"08/07/2024","14:00",.29
"08/07/2024","14:15",.287
"08/07/2024","14:30",.412
"08/07/2024","14:45",.535
"08/07/2024","15:00",.315
"08/07/2024","15:15",.288
"08/07/2024","15:30",.294
"08/07/2024","15:45",.287
"08/07/2024","16:00",.29
"08/07/2024","16:15",.424
"08/07/2024","16:30",.793
"08/07/2024","16:45",.798
"08/07/2024","17:00",.797
"08/07/2024","17:15",.804
"08/07/2024","17:30",.799
"08/07/2024","17:45",.794
"08/07/2024","18:00",1.157
"08/07/2024","18:15",.834
"08/07/2024","18:30",.269
"08/07/2024","18:45",.064
"08/07/2024","19:00",.06
"08/07/2024","19:15",.154
"08/07/2024","19:30",.067
"08/07/2024","19:45",.089
"08/07/2024","20:00",.114
"08/07/2024","20:15",.116
"08/07/2024","20:30",.121
"08/07/2024","20:45",.11
"08/07/2024","21:00",.635
"08/07/2024","21:15",.78
"08/07/2024","21:30",.985
"08/07/2024","21:45",1.89
"08/07/2024","22:00",1.777
"08/07/2024","22:15",1.901
"08/07/2024","22:30",.857
"08/07/2024","22:45",.796
"08/07/2024","23:00",.721
"08/07/2024","23:15",.684
"08/07/2024","23:30",.717
"08/07/2024","23:45",.906
"09/07/2024","00:00",.617
"09/07/2024","00:15",.893
"09/07/2024","00:30",.928
"09/07/2024","00:45",.933
"09/07/2024","01:00",.493
"09/07/2024","01:15",.305
"09/07/2024","01:30",.349
"09/07/2024","01:45",.35
"09/07/2024","02:00",.309
"09/07/2024","02:15",.315
"09/07/2024","02:30",.313
"09/07/2024","02:45",.313
"09/07/2024","03:00",.305
"09/07/2024","03:15",.302
"09/07/2024","03:30",.273
"09/07/2024","03:45",.232
"09/07/2024","04:00",.237
"09/07/2024","04:15",.231
"09/07/2024","04:30",.238
"09/07/2024","04:45",.256
"09/07/2024","05:00",.356
"09/07/2024","05:15",.253
"09/07/2024","05:30",.231
"09/07/2024","05:45",.231
"09/07/2024","06:00",.235
"09/07/2024","06:15",.231
"09/07/2024","06:30",.236
"09/07/2024","06:45",.236
"09/07/2024","07:00",.3
"09/07/2024","07:15",.287
"09/07/2024","07:30",.39
"09/07/2024","07:45",.483
"09/07/2024","08:00",.526
"09/07/2024","08:15",.529
"09/07/2024","08:30",.445
"09/07/2024","08:45",.296
"09/07/2024","09:00",.313
"09/07/2024","09:15",.644
"09/07/2024","09:30",1.04
"09/07/2024","09:45",.821
"09/07/2024","10:00",.719
"09/07/2024","10:15",.76
"09/07/2024","10:30",.785
"09/07/2024","10:45",.793
"09/07/2024","11:00",.795
"09/07/2024","11:15",.802
"09/07/2024","11:30",.79
"09/07/2024","11:45",.812
"09/07/2024","12:00",.866
"09/07/2024","12:15",1.252
"09/07/2024","12:30",1.179
"09/07/2024","12:45",1.128
"09/07/2024","13:00",1.313
"09/07/2024","13:15",1.351
"09/07/2024","13:30",1.318
"09/07/2024","13:45",1.35
"09/07/2024","14:00",1.313
"09/07/2024","14:15",1.184
"09/07/2024","14:30",1.114
"09/07/2024","14:45",1.068
"09/07/2024","15:00",1.06
"09/07/2024","15:15",1.068
"09/07/2024","15:30",1.068
"09/07/2024","15:45",1.082
"09/07/2024","16:00",1.108
"09/07/2024","16:15",1.083
"09/07/2024","16:30",1.046
"09/07/2024","16:45",.917
"09/07/2024","17:00",.999
"09/07/2024","17:15",1.006
"09/07/2024","17:30",1.004
"09/07/2024","17:45",1.001
"09/07/2024","18:00",1.028
"09/07/2024","18:15",1.022
"09/07/2024","18:30",.456
"09/07/2024","18:45",.52
"09/07/2024","19:00",.521
"09/07/2024","19:15",.518
"09/07/2024","19:30",.288
"09/07/2024","19:45",.79
"09/07/2024","20:00",.789
"09/07/2024","20:15",.649
"09/07/2024","20:30",.12
"09/07/2024","20:45",.514
"09/07/2024","21:00",1.491
"09/07/2024","21:15",1.443
"09/07/2024","21:30",1.138
"09/07/2024","21:45",1.048
"09/07/2024","22:00",1.125
"09/07/2024","22:15",1.09
"09/07/2024","22:30",.697
"09/07/2024","22:45",.732
"09/07/2024","23:00",.741
"09/07/2024","23:15",.988
"09/07/2024","23:30",.956
"09/07/2024","23:45",.575
"10/07/2024","00:00",.902
"10/07/2024","00:15",.921
"10/07/2024","00:30",.634
"10/07/2024","00:45",.284
"10/07/2024","01:00",.29
"10/07/2024","01:15",.217
"10/07/2024","01:30",.211
"10/07/2024","01:45",.206
"10/07/2024","02:00",.174
"10/07/2024","02:15",.179
"10/07/2024","02:30",.172
"10/07/2024","02:45",.176
"10/07/2024","03:00",.169
"10/07/2024","03:15",.168
"10/07/2024","03:30",.173
"10/07/2024","03:45",.17
"10/07/2024","04:00",.22
"10/07/2024","04:15",.236
"10/07/2024","04:30",.231
"10/07/2024","04:45",.23
"10/07/2024","05:00",.232
"10/07/2024","05:15",.228
"10/07/2024","05:30",.226
"10/07/2024","05:45",.222
"10/07/2024","06:00",.217
"10/07/2024","06:15",.216
"10/07/2024","06:30",.222
"10/07/2024","06:45",.22
"10/07/2024","07:00",.308
"10/07/2024","07:15",.23
"10/07/2024","07:30",.228
"10/07/2024","07:45",.262
"10/07/2024","08:00",.284
"10/07/2024","08:15",.305
"10/07/2024","08:30",.335
"10/07/2024","08:45",.34
"10/07/2024","09:00",.319
"10/07/2024","09:15",.428
"10/07/2024","09:30",.376
"10/07/2024","09:45",.665
"10/07/2024","10:00",.581
"10/07/2024","10:15",.713
"10/07/2024","10:30",.725
"10/07/2024","10:45",.531
"10/07/2024","11:00",.044
"10/07/2024","11:15",.096
"10/07/2024","11:30",.099
"10/07/2024","11:45",.093
"10/07/2024","12:00",.098
"10/07/2024","12:15",.093
"10/07/2024","12:30",.1
"10/07/2024","12:45",.096
"10/07/2024","13:00",.097
"10/07/2024","13:15",.092
"10/07/2024","13:30",.093
"10/07/2024","13:45",.101
"10/07/2024","14:00",.087
"10/07/2024","14:15",.098
"10/07/2024","14:30",.099
"10/07/2024","14:45",.096
"10/07/2024","15:00",.095
"10/07/2024","15:15",.099
"10/07/2024","15:30",.098
"10/07/2024","15:45",.094
"10/07/2024","16:00",.099
"10/07/2024","16:15",.103
"10/07/2024","16:30",.091
"10/07/2024","16:45",.098
"10/07/2024","17:00",.104
"10/07/2024","17:15",.19
"10/07/2024","17:30",.09
"10/07/2024","17:45",.102
"10/07/2024","18:00",.607
"10/07/2024","18:15",1.452
"10/07/2024","18:30",1.462
"10/07/2024","18:45",1.486
"10/07/2024","19:00",1.473
"10/07/2024","19:15",1.467
"10/07/2024","19:30",1.479
"10/07/2024","19:45",1.169
"10/07/2024","20:00",.17
"10/07/2024","20:15",1.009
"10/07/2024","20:30",1.55
"10/07/2024","20:45",1.514
"10/07/2024","21:00",1.477
"10/07/2024","21:15",1.424
"10/07/2024","21:30",1.42
"10/07/2024","21:45",1.309
"10/07/2024","22:00",1.378
"10/07/2024","22:15",1.399
"10/07/2024","22:30",1.265
"10/07/2024","22:45",1.009
"10/07/2024","23:00",.718
"10/07/2024","23:15",.875
"10/07/2024","23:30",.726
"10/07/2024","23:45",.637
"11/07/2024","00:00",.766
"11/07/2024","00:15",.365
"11/07/2024","00:30",.339
"11/07/2024","00:45",.285
"11/07/2024","01:00",.288
"11/07/2024","01:15",.281
"11/07/2024","01:30",.277
"11/07/2024","01:45",.278
"11/07/2024","02:00",.244
"11/07/2024","02:15",.24
"11/07/2024","02:30",.238
"11/07/2024","02:45",.242
"11/07/2024","03:00",.237
"11/07/2024","03:15",.241
"11/07/2024","03:30",.235
"11/07/2024","03:45",.235
"11/07/2024","04:00",.237
"11/07/2024","04:15",.235
"11/07/2024","04:30",.24
"11/07/2024","04:45",.234
"11/07/2024","05:00",.233
"11/07/2024","05:15",.241
"11/07/2024","05:30",.235
"11/07/2024","05:45",.224
"11/07/2024","06:00",.229
"11/07/2024","06:15",.224
"11/07/2024","06:30",.223
"11/07/2024","06:45",.231
"11/07/2024","07:00",.306
"11/07/2024","07:15",.239
"11/07/2024","07:30",.288
"11/07/2024","07:45",.285
"11/07/2024","08:00",.293
"11/07/2024","08:15",.324
"11/07/2024","08:30",.334
"11/07/2024","08:45",.369
"11/07/2024","09:00",.362
"11/07/2024","09:15",.362
"11/07/2024","09:30",.353
"11/07/2024","09:45",.342
"11/07/2024","10:00",.346
"11/07/2024","10:15",.345
"11/07/2024","10:30",.143
"11/07/2024","10:45",.067
"11/07/2024","11:00",.061
"11/07/2024","11:15",.066
"11/07/2024","11:30",.077
"11/07/2024","11:45",.086
"11/07/2024","12:00",.084
"11/07/2024","12:15",.065
"11/07/2024","12:30",.068
"11/07/2024","12:45",.062
"11/07/2024","13:00",.07
"11/07/2024","13:15",.06
"11/07/2024","13:30",.064
"11/07/2024","13:45",.056
"11/07/2024","14:00",.056
"11/07/2024","14:15",.06
"11/07/2024","14:30",.054
"11/07/2024","14:45",.06
"11/07/2024","15:00",.588
"11/07/2024","15:15",.114
"11/07/2024","15:30",.065
"11/07/2024","15:45",.063
"11/07/2024","16:00",.058
"11/07/2024","16:15",.063
"11/07/2024","16:30",.059
"11/07/2024","16:45",.064
"11/07/2024","17:00",.058
"11/07/2024","17:15",.349
"11/07/2024","17:30",.291
"11/07/2024","17:45",.149
"11/07/2024","18:00",.088
"11/07/2024","18:15",.703
"11/07/2024","18:30",.847
"11/07/2024","18:45",.847
"11/07/2024","19:00",.817
"11/07/2024","19:15",.671
"11/07/2024","19:30",.705
"11/07/2024","19:45",.746
"11/07/2024","20:00",.825
"11/07/2024","20:15",.789
"11/07/2024","20:30",.765
"11/07/2024","20:45",.777
"11/07/2024","21:00",.769
"11/07/2024","21:15",.753
"11/07/2024","21:30",.741
"11/07/2024","21:45",.725
"11/07/2024","22:00",.741
"11/07/2024","22:15",.782
"11/07/2024","22:30",.925
"11/07/2024","22:45",.991
"11/07/2024","23:00",.84
"11/07/2024","23:15",.877
"11/07/2024","23:30",.899
"11/07/2024","23:45",.893
"12/07/2024","00:00",.939
"12/07/2024","00:15",.28
"12/07/2024","00:30",.276
"12/07/2024","00:45",.364
"12/07/2024","01:00",.279
"12/07/2024","01:15",.271
"12/07/2024","01:30",.267
"12/07/2024","01:45",.269
"12/07/2024","02:00",.232
"12/07/2024","02:15",.238
"12/07/2024","02:30",.231
"12/07/2024","02:45",.228
"12/07/2024","03:00",.236
"12/07/2024","03:15",.23
"12/07/2024","03:30",.235
"12/07/2024","03:45",.23
"12/07/2024","04:00",.23
"12/07/2024","04:15",.234
"12/07/2024","04:30",.229
"12/07/2024","04:45",.227
"12/07/2024","05:00",.234
"12/07/2024","05:15",.227
"12/07/2024","05:30",.227
"12/07/2024","05:45",.215
"12/07/2024","06:00",.215
"12/07/2024","06:15",.227
"12/07/2024","06:30",.225
"12/07/2024","06:45",.222
"12/07/2024","07:00",.311
"12/07/2024","07:15",.229
"12/07/2024","07:30",.24
"12/07/2024","07:45",.276
"12/07/2024","08:00",.218
"12/07/2024","08:15",.06
"12/07/2024","08:30",.082
"12/07/2024","08:45",.106
"12/07/2024","09:00",.122
"12/07/2024","09:15",.099
"12/07/2024","09:30",.071
"12/07/2024","09:45",.066
"12/07/2024","10:00",.379
"12/07/2024","10:15",.719
"12/07/2024","10:30",.735
"12/07/2024","10:45",.802
"12/07/2024","11:00",1.042
"12/07/2024","11:15",1.065
"12/07/2024","11:30",1.174
"12/07/2024","11:45",1.247
"12/07/2024","12:00",1.195
"12/07/2024","12:15",1.069
"12/07/2024","12:30",1.326
"12/07/2024","12:45",1.263
"12/07/2024","13:00",1.41
"12/07/2024","13:15",1.451
"12/07/2024","13:30",1.128
"12/07/2024","13:45",1.137
"12/07/2024","14:00",1.111
"12/07/2024","14:15",.583
"12/07/2024","14:30",.326
"12/07/2024","14:45",.348
"12/07/2024","15:00",.601
"12/07/2024","15:15",1.054
"12/07/2024","15:30",1.071
"12/07/2024","15:45",1.417
"12/07/2024","16:00",1.777
"12/07/2024","16:15",1.769
"12/07/2024","16:30",1.644
"12/07/2024","16:45",1.668
"12/07/2024","17:00",1.417
"12/07/2024","17:15",1.464
"12/07/2024","17:30",1.436
"12/07/2024","17:45",1.153
"12/07/2024","18:00",1.23
"12/07/2024","18:15",1.335
"12/07/2024","18:30",1.101
"12/07/2024","18:45",.23
"12/07/2024","19:00",.118
"12/07/2024","19:15",.115
"12/07/2024","19:30",.121
"12/07/2024","19:45",.139
"12/07/2024","20:00",.156
"12/07/2024","20:15",.148
"12/07/2024","20:30",.155
"12/07/2024","20:45",.151
"12/07/2024","21:00",.139
"12/07/2024","21:15",.153
"12/07/2024","21:30",.149
"12/07/2024","21:45",.153
"12/07/2024","22:00",.152
"12/07/2024","22:15",.945
"12/07/2024","22:30",1.669
"12/07/2024","22:45",1.534
"12/07/2024","23:00",1.396
"12/07/2024","23:15",1.432
"12/07/2024","23:30",1.507
"12/07/2024","23:45",1.155
"13/07/2024","00:00",.936
"13/07/2024","00:15",1.057
"13/07/2024","00:30",1.044
"13/07/2024","00:45",1.11
"13/07/2024","01:00",.979
"13/07/2024","01:15",.566
"13/07/2024","01:30",.417
"13/07/2024","01:45",.41
"13/07/2024","02:00",.376
"13/07/2024","02:15",.389
"13/07/2024","02:30",.406
"13/07/2024","02:45",.453
"13/07/2024","03:00",.416
"13/07/2024","03:15",.391
"13/07/2024","03:30",.407
"13/07/2024","03:45",.374
"13/07/2024","04:00",.363
"13/07/2024","04:15",.379
"13/07/2024","04:30",.407
"13/07/2024","04:45",.362
"13/07/2024","05:00",.362
"13/07/2024","05:15",.381
"13/07/2024","05:30",.388
"13/07/2024","05:45",.378
"13/07/2024","06:00",.35
"13/07/2024","06:15",.353
"13/07/2024","06:30",.348
"13/07/2024","06:45",.38
"13/07/2024","07:00",.437
"13/07/2024","07:15",.355
"13/07/2024","07:30",.361
"13/07/2024","07:45",.405
"13/07/2024","08:00",.352
"13/07/2024","08:15",.411
"13/07/2024","08:30",.531
"13/07/2024","08:45",.787
"13/07/2024","09:00",1.483
"13/07/2024","09:15",1.709
"13/07/2024","09:30",1.534
"13/07/2024","09:45",1.623
"13/07/2024","10:00",1.632
"13/07/2024","10:15",1.648
"13/07/2024","10:30",1.617
"13/07/2024","10:45",1.525
"13/07/2024","11:00",1.687
"13/07/2024","11:15",1.688
"13/07/2024","11:30",1.504
"13/07/2024","11:45",1.248
"13/07/2024","12:00",1.245
"13/07/2024","12:15",1.238
"13/07/2024","12:30",1.223
"13/07/2024","12:45",1.066
"13/07/2024","13:00",1.288
"13/07/2024","13:15",1.423
"13/07/2024","13:30",1.511
"13/07/2024","13:45",1.369
"13/07/2024","14:00",1.503
